"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"01.09.2020","2.622,0","2.706,0","2.706,0","2.577,0","276,69K","-1,94%"
"31.08.2020","2.674,0","2.724,5","2.750,0","2.663,0","369,25K","-1,44%"
"28.08.2020","2.713,0","2.796,0","2.796,0","2.690,0","145,90K","-2,20%"
"27.08.2020","2.774,0","2.840,0","2.840,0","2.766,0","167,81K","-2,22%"
"26.08.2020","2.837,0","2.839,0","2.853,0","2.820,0","80,06K","-0,32%"
"25.08.2020","2.846,0","2.868,5","2.884,5","2.821,0","69,24K","-0,70%"
"24.08.2020","2.866,0","2.790,5","2.875,0","2.790,5","143,60K","2,72%"
"21.08.2020","2.790,0","2.829,5","2.834,0","2.772,5","128,66K","-0,99%"
"20.08.2020","2.818,0","2.807,0","2.830,0","2.788,0","68,43K","0,43%"
"19.08.2020","2.806,0","2.829,0","2.882,0","2.795,0","205,92K","-0,50%"
"18.08.2020","2.820,0","2.810,5","2.838,0","2.775,0","167,64K","-0,09%"
"17.08.2020","2.822,5","2.838,0","2.838,0","2.785,5","129,27K","-0,19%"
"14.08.2020","2.828,0","2.875,0","2.887,0","2.806,0","193,53K","-1,31%"
"13.08.2020","2.865,5","2.804,5","2.889,0","2.804,5","363,87K","2,27%"
"12.08.2020","2.802,0","2.818,5","2.840,0","2.751,0","221,02K","-0,46%"
"11.08.2020","2.815,0","2.827,0","2.860,0","2.802,0","139,35K","-0,78%"
"10.08.2020","2.837,0","2.840,5","2.877,5","2.804,0","95,03K","-0,26%"
"07.08.2020","2.844,5","2.845,5","2.859,0","2.820,0","111,95K","-0,16%"
"06.08.2020","2.849,0","2.839,5","2.850,0","2.812,0","99,07K","0,78%"
"05.08.2020","2.827,0","2.827,0","2.838,5","2.797,0","177,71K","0,25%"
"04.08.2020","2.820,0","2.805,0","2.822,5","2.770,0","106,68K","1,81%"
"03.08.2020","2.770,0","2.780,0","2.829,5","2.601,0","92,58K","-0,36%"
"31.07.2020","2.780,0","2.795,5","2.824,5","2.772,5","88,17K","-0,36%"
"30.07.2020","2.790,0","2.850,0","2.875,0","2.770,0","147,70K","-1,74%"
"29.07.2020","2.839,5","2.870,0","2.870,0","2.794,5","175,36K","-1,03%"
"28.07.2020","2.869,0","2.760,5","2.869,0","2.760,5","201,65K","3,20%"
"27.07.2020","2.780,0","2.790,0","2.798,0","2.760,0","144,78K","-0,36%"
"24.07.2020","2.790,0","2.777,5","2.796,5","2.720,5","168,91K","0,36%"
"23.07.2020","2.780,0","2.727,5","2.785,0","2.713,5","138,17K","2,62%"
"22.07.2020","2.709,0","2.661,0","2.739,5","2.640,5","257,00K","2,05%"
"21.07.2020","2.654,5","2.520,0","2.665,0","2.520,0","342,77K","5,42%"
"20.07.2020","2.518,0","2.521,0","2.521,0","2.475,0","215,43K","-0,14%"
"17.07.2020","2.521,5","2.544,5","2.564,0","2.504,5","192,04K","-0,77%"
"16.07.2020","2.541,0","2.502,5","2.541,0","2.444,0","177,85K","1,93%"
"15.07.2020","2.493,0","2.491,0","2.505,5","2.455,5","180,08K","0,73%"
"14.07.2020","2.475,0","2.497,5","2.507,0","2.430,5","196,73K","-1,37%"
"13.07.2020","2.509,5","2.536,5","2.578,0","2.474,0","119,70K","-1,57%"
"10.07.2020","2.549,5","2.508,5","2.549,5","2.460,0","154,92K","1,61%"
"09.07.2020","2.509,0","2.558,5","2.558,5","2.461,5","347,30K","-1,12%"
"08.07.2020","2.537,5","2.615,0","2.615,0","2.523,0","182,07K","-2,72%"
"07.07.2020","2.608,5","2.601,5","2.679,0","2.587,5","263,49K","0,08%"
"06.07.2020","2.606,5","2.571,0","2.660,0","2.545,0","219,49K","1,58%"
"03.07.2020","2.566,0","2.515,0","2.576,5","2.500,0","86,70K","2,13%"
"02.07.2020","2.512,5","2.502,5","2.535,0","2.502,5","156,59K","0,42%"
"30.06.2020","2.502,0","2.494,0","2.564,0","2.490,0","236,28K","-0,64%"
"29.06.2020","2.518,0","2.486,0","2.540,0","2.460,5","220,67K","1,45%"
"26.06.2020","2.482,0","2.420,0","2.492,0","2.420,0","306,02K","2,60%"
"25.06.2020","2.419,0","2.343,0","2.429,0","2.343,0","345,11K","2,11%"
"23.06.2020","2.369,0","2.341,5","2.375,0","2.325,0","189,63K","0,77%"
"22.06.2020","2.351,0","2.276,5","2.362,5","2.222,0","335,49K","3,00%"
"19.06.2020","2.282,5","2.270,5","2.289,5","2.235,5","252,95K","0,68%"
"18.06.2020","2.267,0","2.250,5","2.289,0","2.232,0","391,76K","0,31%"
"17.06.2020","2.260,0","2.300,5","2.337,0","2.260,0","183,62K","-2,61%"
"16.06.2020","2.320,5","2.350,0","2.369,5","2.305,0","265,09K","-0,39%"
"15.06.2020","2.329,5","2.352,0","2.398,0","2.280,0","473,64K","-0,66%"
"11.06.2020","2.345,0","2.175,0","2.421,0","2.166,0","1,23M","7,15%"
"10.06.2020","2.188,5","2.075,0","2.204,5","2.070,5","999,62K","5,70%"
"09.06.2020","2.070,5","2.123,0","2.130,5","2.052,0","377,21K","-2,33%"
"08.06.2020","2.120,0","2.130,0","2.140,0","2.105,5","268,79K","-0,28%"
"05.06.2020","2.126,0","2.137,0","2.154,0","2.093,5","290,14K","0,05%"
"04.06.2020","2.125,0","2.162,5","2.162,5","2.100,0","270,78K","-1,76%"
"03.06.2020","2.163,0","2.180,5","2.185,0","2.131,5","297,99K","-0,78%"
"02.06.2020","2.180,0","2.119,0","2.180,0","2.106,5","297,03K","3,64%"
"01.06.2020","2.103,5","2.037,0","2.128,0","2.037,0","313,65K","0,69%"
"29.05.2020","2.089,0","2.190,0","2.190,0","2.080,0","936,93K","-4,59%"
"28.05.2020","2.189,5","2.149,0","2.195,0","2.135,0","352,14K","-2,21%"
"27.05.2020","2.239,0","2.236,0","2.239,0","2.193,0","428,54K","0,67%"
"26.05.2020","2.224,0","2.250,0","2.254,0","2.207,0","409,14K","-0,58%"
"25.05.2020","2.237,0","2.204,0","2.248,0","2.200,0","149,96K","2,03%"
"22.05.2020","2.192,5","2.186,0","2.209,0","2.182,0","226,22K","-0,66%"
"21.05.2020","2.207,0","2.188,5","2.207,0","2.171,5","250,40K","1,17%"
"20.05.2020","2.181,5","2.187,0","2.206,0","2.170,5","325,84K","-0,23%"
"19.05.2020","2.186,5","2.220,5","2.225,5","2.167,5","220,56K","-1,15%"
"18.05.2020","2.212,0","2.161,5","2.212,0","2.161,5","185,84K","2,84%"
"15.05.2020","2.151,0","2.222,0","2.245,5","2.151,0","245,97K","-2,93%"
"14.05.2020","2.216,0","2.215,0","2.227,5","2.176,5","252,42K","-0,05%"
"13.05.2020","2.217,0","2.215,5","2.235,0","2.175,5","156,84K","0,09%"
"12.05.2020","2.215,0","2.225,5","2.258,5","2.206,0","152,66K","-0,54%"
"08.05.2020","2.227,0","2.260,0","2.270,0","2.218,5","146,57K","-0,49%"
"07.05.2020","2.238,0","2.164,0","2.240,0","2.146,0","311,43K","3,44%"
"06.05.2020","2.163,5","2.192,5","2.192,5","2.138,0","212,35K","-0,96%"
"05.05.2020","2.184,5","2.222,0","2.237,0","2.182,0","125,20K","-1,02%"
"04.05.2020","2.207,0","2.178,0","2.225,0","2.159,5","250,90K","0,30%"
"30.04.2020","2.200,5","2.202,5","2.222,0","2.173,0","197,42K","0,11%"
"29.04.2020","2.198,0","2.200,0","2.210,0","2.175,0","209,83K","0,14%"
"28.04.2020","2.195,0","2.180,0","2.240,0","2.171,5","381,01K","0,50%"
"27.04.2020","2.184,0","2.160,0","2.201,0","2.151,5","118,45K","1,72%"
"24.04.2020","2.147,0","2.209,5","2.212,5","2.132,0","294,20K","-2,63%"
"23.04.2020","2.205,0","2.225,0","2.237,0","2.175,0","220,51K","-0,59%"
"22.04.2020","2.218,0","2.131,0","2.232,0","2.130,5","422,95K","4,11%"
"21.04.2020","2.130,5","2.073,5","2.144,5","2.028,5","442,46K","2,38%"
"20.04.2020","2.081,0","2.119,5","2.151,0","2.070,5","173,10K","-1,51%"
"17.04.2020","2.113,0","2.176,0","2.210,0","2.105,0","230,73K","-1,93%"
"16.04.2020","2.154,5","2.120,0","2.171,0","2.080,0","328,62K","2,28%"
"15.04.2020","2.106,5","2.168,0","2.180,5","2.082,5","180,23K","-2,90%"
"14.04.2020","2.169,5","2.187,0","2.227,0","2.126,0","405,79K","-0,02%"
"13.04.2020","2.170,0","2.200,0","2.239,0","2.152,0","172,83K","-2,43%"
"10.04.2020","2.224,0","2.253,0","2.257,5","2.215,0","81,82K","-2,24%"
"09.04.2020","2.275,0","2.302,5","2.305,5","2.234,0","248,10K","-0,66%"
"08.04.2020","2.290,0","2.259,0","2.290,0","2.183,0","407,92K","1,53%"
"07.04.2020","2.255,5","2.362,0","2.432,0","2.220,0","512,99K","-3,86%"
"06.04.2020","2.346,0","2.249,0","2.346,0","2.247,0","296,15K","5,20%"
"03.04.2020","2.230,0","2.183,0","2.249,5","2.120,0","315,02K","2,18%"
"02.04.2020","2.182,5","2.140,0","2.500,0","2.080,5","319,77K","2,22%"
"01.04.2020","2.135,0","2.080,0","2.157,5","2.036,5","329,03K","2,08%"
"31.03.2020","2.091,5","2.020,5","2.135,0","2.020,5","421,39K","3,54%"
"30.03.2020","2.020,0","1.980,0","2.047,5","1.960,0","288,59K","2,12%"
"27.03.2020","1.978,0","2.021,0","2.021,0","1.930,0","245,93K","-1,42%"
"26.03.2020","2.006,5","1.989,5","2.035,0","1.904,0","379,73K","1,65%"
"25.03.2020","1.974,0","2.087,0","2.150,0","1.897,5","652,77K","-5,28%"
"24.03.2020","2.084,0","2.098,0","2.258,0","2.075,0","709,76K","0,90%"
"23.03.2020","2.065,5","1.991,5","2.120,0","1.851,0","558,55K","5,84%"
"20.03.2020","1.951,5","1.775,0","2.045,5","1.775,0","740,52K","12,32%"
"19.03.2020","1.737,5","1.702,0","1.818,5","1.695,0","733,78K","2,09%"
"18.03.2020","1.702,0","1.680,0","1.824,0","1.670,5","650,07K","3,34%"
"17.03.2020","1.647,0","1.797,5","1.833,5","1.634,5","423,34K","-6,50%"
"16.03.2020","1.761,5","1.740,0","1.868,0","1.707,0","300,64K","0,06%"
"13.03.2020","1.760,5","1.639,5","1.836,5","1.609,5","426,55K","7,15%"
"12.03.2020","1.643,0","1.820,0","1.851,0","1.632,5","387,19K","-11,79%"
"11.03.2020","1.862,5","1.874,0","1.908,0","1.824,0","305,41K","1,50%"
"10.03.2020","1.835,0","1.900,0","1.954,0","1.810,5","831,83K","-8,25%"
"06.03.2020","2.000,0","2.112,5","2.112,5","1.998,0","296,29K","-5,62%"
"05.03.2020","2.119,0","2.108,5","2.124,5","2.073,0","201,02K","1,24%"
"04.03.2020","2.093,0","2.074,5","2.116,0","2.032,0","225,32K","0,24%"
"03.03.2020","2.088,0","2.077,0","2.139,0","2.045,5","224,36K","1,31%"
"02.03.2020","2.061,0","2.111,5","2.166,0","2.023,0","657,90K","-0,46%"
"28.02.2020","2.070,5","2.070,0","2.139,5","1.893,0","622,73K","-1,52%"
"27.02.2020","2.102,5","2.165,0","2.180,0","2.081,0","248,18K","-3,04%"
"26.02.2020","2.168,5","2.151,5","2.225,0","2.110,0","324,65K","0,58%"
"25.02.2020","2.156,0","2.223,0","2.264,5","2.156,0","203,73K","-4,26%"
"21.02.2020","2.252,0","2.232,0","2.281,5","2.223,0","93,81K","0,47%"
"20.02.2020","2.241,5","2.251,0","2.269,5","2.222,0","140,69K","-0,66%"
"19.02.2020","2.256,5","2.172,5","2.256,5","2.166,5","134,74K","3,87%"
"18.02.2020","2.172,5","2.164,0","2.186,5","2.150,5","159,25K","0,39%"
"17.02.2020","2.164,0","2.150,0","2.174,0","2.135,0","114,60K","0,56%"
"14.02.2020","2.152,0","2.177,5","2.187,5","2.143,5","198,79K","-1,15%"
"13.02.2020","2.177,0","2.185,5","2.198,0","2.155,5","165,98K","-0,46%"
"12.02.2020","2.187,0","2.176,0","2.195,0","2.128,0","280,20K","0,95%"
"11.02.2020","2.166,5","2.188,0","2.258,5","2.144,0","257,73K","-0,39%"
"10.02.2020","2.175,0","2.238,5","2.247,5","2.175,0","119,25K","-2,73%"
"07.02.2020","2.236,0","2.274,5","2.284,0","2.218,5","108,66K","-1,48%"
"06.02.2020","2.269,5","2.270,0","2.308,0","2.251,0","194,05K","-0,61%"
"05.02.2020","2.283,5","2.323,5","2.324,0","2.267,0","329,67K","-1,72%"
"04.02.2020","2.323,5","2.350,0","2.364,5","2.312,0","281,21K","-0,68%"
"03.02.2020","2.339,5","2.330,5","2.375,5","2.315,5","294,64K","0,19%"
"31.01.2020","2.335,0","2.354,5","2.377,0","2.330,5","186,60K","-0,83%"
"30.01.2020","2.354,5","2.260,0","2.356,0","2.230,5","272,88K","3,97%"
"29.01.2020","2.264,5","2.215,0","2.273,0","2.170,0","218,98K","2,70%"
"28.01.2020","2.205,0","2.230,0","2.241,5","2.191,0","242,89K","-1,03%"
"27.01.2020","2.228,0","2.170,0","2.236,5","2.140,0","330,56K","1,62%"
"24.01.2020","2.192,5","2.167,0","2.192,5","2.137,0","253,32K","1,18%"
"23.01.2020","2.167,0","2.149,0","2.168,0","2.100,0","258,41K","0,77%"
"22.01.2020","2.150,5","2.110,0","2.153,0","2.098,5","540,49K","2,50%"
"21.01.2020","2.098,0","2.089,5","2.102,5","2.061,0","285,27K","0,41%"
"20.01.2020","2.089,5","2.110,0","2.124,5","2.081,0","379,11K","-0,97%"
"17.01.2020","2.110,0","2.105,0","2.113,0","2.085,0","204,79K","0,45%"
"16.01.2020","2.100,5","2.105,0","2.114,0","2.090,0","203,15K","0,26%"
"15.01.2020","2.095,0","2.150,5","2.163,5","2.087,5","334,15K","-2,58%"
"14.01.2020","2.150,5","2.209,5","2.224,5","2.150,0","219,75K","-2,67%"
"13.01.2020","2.209,5","2.197,0","2.209,5","2.161,5","87,86K","0,34%"
"10.01.2020","2.202,0","2.152,0","2.205,0","2.115,0","242,72K","2,32%"
"09.01.2020","2.152,0","2.099,5","2.152,0","2.092,0","171,73K","2,04%"
"08.01.2020","2.109,0","2.105,5","2.110,5","2.089,0","100,48K","-0,47%"
"06.01.2020","2.119,0","2.130,0","2.130,0","2.069,0","140,72K","-0,54%"
"03.01.2020","2.130,5","2.135,5","2.139,5","2.100,0","122,06K","-0,19%"
"30.12.2019","2.134,5","2.130,0","2.134,5","2.106,5","120,76K","0,16%"
"27.12.2019","2.131,0","2.100,0","2.137,5","2.094,5","113,39K","1,74%"
"26.12.2019","2.094,5","2.105,5","2.109,0","2.091,5","69,75K","-0,52%"
"25.12.2019","2.105,5","2.118,0","2.126,5","2.082,0","64,12K","-0,61%"
"24.12.2019","2.118,5","2.110,0","2.120,0","2.103,0","57,31K","0,36%"
"23.12.2019","2.111,0","2.086,0","2.113,0","2.085,0","92,87K","1,39%"
"20.12.2019","2.082,0","2.117,0","2.117,0","2.055,5","159,19K","-1,33%"
"19.12.2019","2.110,0","2.155,0","2.170,0","2.095,0","253,22K","-2,54%"
"18.12.2019","2.165,0","2.142,0","2.175,5","2.130,0","107,91K","0,84%"
"17.12.2019","2.147,0","2.159,0","2.208,5","2.140,0","195,72K","-0,32%"
"16.12.2019","2.154,0","2.237,5","2.238,0","2.154,0","235,83K","-3,73%"
"13.12.2019","2.237,5","2.242,0","2.248,5","2.215,5","119,28K","0,22%"
"12.12.2019","2.232,5","2.181,0","2.242,0","2.181,0","207,55K","2,36%"
"11.12.2019","2.181,0","2.132,0","2.199,0","2.119,5","143,36K","2,27%"
"10.12.2019","2.132,5","2.118,5","2.134,0","2.090,0","122,91K","0,71%"
"09.12.2019","2.117,5","2.090,0","2.122,0","2.070,0","91,11K","1,32%"
"06.12.2019","2.090,0","2.046,0","2.090,0","2.046,0","76,08K","1,70%"
"05.12.2019","2.055,0","2.061,0","2.071,5","2.037,5","74,71K","-0,29%"
"04.12.2019","2.061,0","2.043,5","2.074,5","2.037,0","84,46K","0,24%"
"03.12.2019","2.056,0","2.097,0","2.097,0","2.040,5","111,03K","-1,51%"
"02.12.2019","2.087,5","2.144,0","2.159,5","2.085,0","110,03K","-2,64%"
"29.11.2019","2.144,0","2.117,5","2.145,5","2.098,0","85,09K","1,37%"
"28.11.2019","2.115,0","2.143,0","2.143,5","2.105,0","56,49K","-1,28%"
"27.11.2019","2.142,5","2.134,0","2.150,0","2.111,5","112,76K","0,85%"
"26.11.2019","2.124,5","2.173,0","2.173,0","2.120,0","300,55K","-1,64%"
"25.11.2019","2.160,0","2.150,0","2.172,0","2.133,5","93,90K","0,51%"
"22.11.2019","2.149,0","2.123,5","2.155,5","2.103,0","111,30K","1,39%"
"21.11.2019","2.119,5","2.146,0","2.146,0","2.085,0","132,96K","-1,44%"
"20.11.2019","2.150,5","2.166,5","2.173,5","2.140,5","73,78K","-0,94%"
"19.11.2019","2.171,0","2.162,0","2.209,0","2.156,5","102,06K","0,02%"
"18.11.2019","2.170,5","2.161,5","2.185,5","2.138,0","86,78K","0,60%"
"15.11.2019","2.157,5","2.184,0","2.210,0","2.154,5","72,28K","-1,69%"
"14.11.2019","2.194,5","2.224,5","2.230,0","2.155,0","192,59K","-1,33%"
"13.11.2019","2.224,0","2.212,5","2.247,5","2.171,5","110,74K","0,14%"
"12.11.2019","2.221,0","2.202,0","2.241,5","2.185,0","89,45K","0,70%"
"11.11.2019","2.205,5","2.228,0","2.243,0","2.182,0","98,86K","-1,10%"
"08.11.2019","2.230,0","2.262,5","2.265,0","2.203,0","109,13K","-1,55%"
"07.11.2019","2.265,0","2.246,5","2.270,0","2.245,0","144,21K","-0,18%"
"06.11.2019","2.269,0","2.230,5","2.269,0","2.205,0","167,61K","1,75%"
"05.11.2019","2.230,0","2.194,0","2.250,0","2.194,0","176,13K","2,86%"
"01.11.2019","2.168,0","2.142,5","2.197,0","2.131,0","235,35K","0,98%"
"31.10.2019","2.147,0","2.120,0","2.147,0","2.102,0","118,24K","1,08%"
"30.10.2019","2.124,0","2.078,5","2.124,0","2.050,0","204,82K","2,12%"
"29.10.2019","2.080,0","2.070,0","2.089,0","2.037,5","154,51K","0,53%"
"28.10.2019","2.069,0","1.989,0","2.070,0","1.979,5","227,54K","3,92%"
"25.10.2019","1.991,0","2.038,0","2.081,5","1.961,0","186,59K","-1,92%"
"24.10.2019","2.030,0","2.003,0","2.037,0","1.981,0","200,15K","1,35%"
"23.10.2019","2.003,0","2.053,5","2.132,0","1.974,0","323,70K","-2,03%"
"22.10.2019","2.044,5","1.970,0","2.055,0","1.917,5","601,97K","4,15%"
"21.10.2019","1.963,0","2.036,5","2.048,5","1.941,5","302,00K","-3,99%"
"18.10.2019","2.044,5","2.024,0","2.050,0","2.011,0","114,34K","1,21%"
"17.10.2019","2.020,0","2.049,5","2.083,5","2.012,0","187,51K","-0,98%"
"16.10.2019","2.040,0","2.039,5","2.047,0","2.022,5","84,51K","0,00%"
"15.10.2019","2.040,0","1.991,5","2.041,5","1.980,0","103,66K","2,05%"
"14.10.2019","1.999,0","2.016,0","2.018,5","1.982,0","103,05K","-0,40%"
"11.10.2019","2.007,0","2.082,5","2.082,5","1.992,5","160,81K","-2,95%"
"10.10.2019","2.068,0","2.099,5","2.099,5","2.068,0","86,19K","-1,29%"
"09.10.2019","2.095,0","2.104,0","2.104,0","2.080,5","88,38K","-0,55%"
"08.10.2019","2.106,5","2.097,5","2.113,0","2.072,0","66,34K","0,69%"
"07.10.2019","2.092,0","2.158,0","2.158,0","2.077,0","119,59K","-3,06%"
"04.10.2019","2.158,0","2.169,0","2.212,0","2.137,0","139,37K","0,14%"
"03.10.2019","2.155,0","2.262,0","2.275,5","2.145,5","148,19K","-4,71%"
"02.10.2019","2.261,5","2.306,5","2.315,5","2.232,5","80,59K","-2,44%"
"01.10.2019","2.318,0","2.279,0","2.320,5","2.275,0","93,39K","1,71%"
"30.09.2019","2.279,0","2.235,0","2.282,0","2.223,5","86,11K","2,36%"
"27.09.2019","2.226,5","2.267,0","2.287,0","2.226,5","77,65K","-1,63%"
"26.09.2019","2.263,5","2.224,0","2.283,5","2.200,5","150,51K","2,61%"
"25.09.2019","2.206,0","2.207,5","2.242,5","2.187,5","131,45K","-0,65%"
"24.09.2019","2.220,5","2.216,5","2.269,0","2.197,5","153,03K","0,91%"
"23.09.2019","2.200,5","2.218,0","2.221,0","2.190,5","73,88K","-0,79%"
"20.09.2019","2.218,0","2.262,0","2.267,0","2.200,0","255,69K","-1,95%"
"19.09.2019","2.262,0","2.275,0","2.275,5","2.245,0","143,25K","-0,57%"
"18.09.2019","2.275,0","2.311,5","2.315,5","2.230,5","209,29K","-1,43%"
"17.09.2019","2.308,0","2.312,0","2.337,0","2.296,5","109,79K","-1,14%"
"16.09.2019","2.334,5","2.331,5","2.349,0","2.299,0","102,82K","-0,24%"
"13.09.2019","2.340,0","2.358,0","2.358,0","2.309,0","80,80K","-1,22%"
"12.09.2019","2.369,0","2.366,0","2.375,0","2.318,5","106,70K","-0,88%"
"11.09.2019","2.390,0","2.312,0","2.390,0","2.312,0","137,16K","3,04%"
"10.09.2019","2.319,5","2.284,0","2.320,0","2.277,0","80,92K","0,67%"
"09.09.2019","2.304,0","2.287,0","2.304,0","2.266,5","40,15K","0,74%"
"06.09.2019","2.287,0","2.301,0","2.304,0","2.260,0","76,29K","-0,57%"
"05.09.2019","2.300,0","2.242,5","2.300,0","2.242,5","105,44K","2,59%"
"04.09.2019","2.242,0","2.265,5","2.300,0","2.242,0","98,66K","-1,10%"
"03.09.2019","2.267,0","2.276,0","2.312,0","2.231,5","122,08K","-1,54%"
"02.09.2019","2.302,5","2.282,5","2.322,0","2.260,5","105,72K","0,17%"
"30.08.2019","2.298,5","2.225,5","2.304,0","2.205,0","178,10K","2,98%"
"29.08.2019","2.232,0","2.158,0","2.232,0","2.146,0","106,62K","3,43%"
"28.08.2019","2.158,0","2.136,0","2.168,0","2.127,0","73,06K","0,44%"
"27.08.2019","2.148,5","2.160,0","2.203,5","2.107,0","254,64K","-0,53%"
"26.08.2019","2.160,0","2.149,5","2.200,5","2.125,5","46,42K","0,33%"
"23.08.2019","2.153,0","2.216,5","2.216,5","2.153,0","80,41K","-1,89%"
"22.08.2019","2.194,5","2.204,5","2.222,5","2.192,5","91,34K","-1,06%"
"21.08.2019","2.218,0","2.146,5","2.219,0","2.121,5","209,05K","3,33%"
"20.08.2019","2.146,5","2.125,0","2.193,5","2.000,0","301,70K","1,01%"
"19.08.2019","2.125,0","2.139,5","2.180,0","2.124,0","242,94K","0,31%"
"16.08.2019","2.118,5","2.148,0","2.174,0","2.118,5","123,08K","-0,35%"
"15.08.2019","2.126,0","2.092,5","2.172,5","2.091,0","163,27K","2,56%"
"14.08.2019","2.073,0","2.109,0","2.125,0","2.073,0","115,43K","-1,07%"
"13.08.2019","2.095,5","2.096,5","2.124,0","2.081,5","89,18K","0,26%"
"12.08.2019","2.090,0","2.064,0","2.100,0","2.061,0","59,71K","1,63%"
"09.08.2019","2.056,5","2.045,0","2.077,0","2.045,0","55,50K","0,61%"
"08.08.2019","2.044,0","2.050,0","2.097,5","2.044,0","112,74K","0,10%"
"07.08.2019","2.042,0","2.088,0","2.100,0","2.036,0","86,65K","-1,45%"
"06.08.2019","2.072,0","2.078,5","2.091,5","2.064,5","99,83K","0,68%"
"05.08.2019","2.058,0","2.148,0","2.148,5","2.056,0","145,77K","-3,65%"
"02.08.2019","2.136,0","2.130,0","2.177,0","2.106,0","127,07K","-1,36%"
"01.08.2019","2.165,5","2.109,5","2.174,5","2.100,0","92,34K","3,09%"
"31.07.2019","2.100,5","2.091,0","2.127,5","2.072,0","111,72K","-0,47%"
"30.07.2019","2.110,5","2.119,5","2.121,5","2.074,5","45,70K","0,43%"
"29.07.2019","2.101,5","2.134,0","2.148,5","2.101,0","75,04K","-0,80%"
"26.07.2019","2.118,5","2.144,0","2.150,0","2.101,0","101,79K","-1,00%"
"25.07.2019","2.140,0","2.129,5","2.162,0","2.112,5","77,77K","0,49%"
"24.07.2019","2.129,5","2.148,5","2.149,5","2.116,5","47,97K","-0,33%"
"23.07.2019","2.136,5","2.118,0","2.152,0","2.102,0","57,42K","1,69%"
"22.07.2019","2.101,0","2.187,0","2.197,0","2.101,0","82,77K","-3,62%"
"19.07.2019","2.180,0","2.207,5","2.223,0","2.180,0","67,95K","-0,37%"
"18.07.2019","2.188,0","2.193,0","2.227,5","2.185,5","79,91K","-0,18%"
"17.07.2019","2.192,0","2.239,0","2.249,5","2.184,5","78,82K","-2,53%"
"16.07.2019","2.249,0","2.209,0","2.252,0","2.202,0","101,74K","1,76%"
"15.07.2019","2.210,0","2.210,0","2.234,5","2.185,0","55,05K","0,59%"
"12.07.2019","2.197,0","2.173,5","2.210,0","2.169,0","59,91K","1,20%"
"11.07.2019","2.171,0","2.217,5","2.217,5","2.143,5","69,67K","-2,01%"
"10.07.2019","2.215,5","2.187,5","2.215,5","2.153,5","76,03K","1,65%"
"09.07.2019","2.179,5","2.210,0","2.218,5","2.160,0","59,72K","-1,82%"
"08.07.2019","2.220,0","2.245,0","2.246,5","2.192,0","92,76K","-1,51%"
"05.07.2019","2.254,0","2.225,5","2.254,0","2.211,5","52,15K","1,05%"
"04.07.2019","2.230,5","2.248,5","2.257,5","2.216,5","73,32K","-1,22%"
"03.07.2019","2.258,0","2.242,0","2.277,0","2.188,0","93,96K","0,80%"
"02.07.2019","2.240,0","2.130,0","2.249,0","2.125,5","136,63K","4,84%"
"01.07.2019","2.136,5","2.180,0","2.198,5","2.131,5","53,44K","-1,88%"
"28.06.2019","2.177,5","2.225,5","2.243,5","2.154,5","67,98K","-2,57%"
"27.06.2019","2.235,0","2.230,0","2.252,5","2.205,5","84,38K","0,61%"
"26.06.2019","2.221,5","2.152,0","2.232,0","2.146,0","128,73K","3,13%"
"25.06.2019","2.154,0","2.143,5","2.160,0","2.121,5","73,85K","-0,23%"
"24.06.2019","2.159,0","2.132,0","2.159,0","2.110,5","68,97K","1,36%"
"21.06.2019","2.130,0","2.085,0","2.148,0","2.070,0","153,03K","1,89%"
"20.06.2019","2.090,5","2.056,0","2.122,0","2.056,0","277,01K","0,80%"
"19.06.2019","2.074,0","2.072,0","2.247,5","2.040,0","59,29K","0,12%"
"18.06.2019","2.071,5","2.066,5","2.084,0","2.045,0","105,27K","0,93%"
"17.06.2019","2.052,5","2.072,0","2.097,0","2.045,5","98,76K","-0,65%"
"14.06.2019","2.066,0","2.098,0","2.130,5","2.065,0","89,01K","-1,53%"
"13.06.2019","2.098,0","2.099,0","2.099,5","2.056,0","103,62K","0,24%"
"11.06.2019","2.093,0","2.048,5","2.107,0","2.032,0","206,68K","2,15%"
"10.06.2019","2.049,0","2.045,0","2.053,5","2.027,0","43,03K","0,42%"
"07.06.2019","2.040,5","2.045,0","2.073,0","2.010,5","72,51K","-0,22%"
"06.06.2019","2.045,0","2.033,5","2.049,5","2.019,5","65,35K","0,59%"
"05.06.2019","2.033,0","1.993,0","2.044,0","1.977,0","84,44K","1,40%"
"04.06.2019","2.005,0","1.998,0","2.030,0","1.982,5","85,73K","-0,25%"
"03.06.2019","2.010,0","1.899,5","2.019,0","1.898,0","101,31K","4,55%"
"31.05.2019","1.922,5","1.923,0","1.940,5","1.890,5","77,09K","-0,08%"
"30.05.2019","1.924,0","1.890,0","1.924,5","1.890,0","99,34K","1,21%"
"29.05.2019","1.901,0","1.839,0","1.908,0","1.834,5","113,99K","2,92%"
"28.05.2019","1.847,0","1.867,0","1.875,5","1.802,5","297,50K","-0,57%"
"27.05.2019","1.857,5","1.828,0","1.864,0","1.827,5","23,82K","1,61%"
"24.05.2019","1.828,0","1.857,5","1.873,5","1.817,0","72,94K","-1,59%"
"23.05.2019","1.857,5","1.874,0","1.889,5","1.845,5","131,67K","-3,93%"
