"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"28.03.2022","638,50","680,00","699,50","548,00","9,67K","-1,01%"
"25.02.2022","645,00","660,00","753,50","602,00","10,76K","6,61%"
"24.02.2022","605,00","750,00","765,00","370,00","40,98K","-28,87%"
"22.02.2022","850,50","825,00","866,50","735,00","7,75K","1,37%"
"21.02.2022","839,00","900,00","910,50","821,00","18,04K","-4,33%"
"18.02.2022","877,00","883,00","920,50","871,00","3,18K","-0,74%"
"17.02.2022","883,50","893,00","921,00","875,50","4,56K","-1,12%"
"16.02.2022","893,50","899,50","916,00","890,00","3,85K","1,77%"
"15.02.2022","878,00","879,00","894,00","865,50","3,28K","1,39%"
"14.02.2022","866,00","875,00","879,00","851,50","1,49K","-1,48%"
"11.02.2022","879,00","889,50","915,50","850,50","7,82K","-0,62%"
"10.02.2022","884,50","878,50","894,00","878,50","4,17K","-0,06%"
"09.02.2022","885,00","875,50","894,00","871,00","2,59K","1,72%"
"08.02.2022","870,00","875,50","881,50","840,00","2,74K","-0,29%"
"07.02.2022","872,50","885,50","892,00","861,00","2,90K","-0,57%"
"04.02.2022","877,50","915,00","915,00","875,00","1,91K","-1,18%"
"03.02.2022","888,00","900,50","900,50","880,00","2,07K","-1,88%"
"02.02.2022","905,00","910,00","919,50","897,50","3,53K","-0,22%"
"01.02.2022","907,00","910,00","910,00","894,50","2,34K","1,43%"
"31.01.2022","894,20","890,20","932,00","860,40","9,95K","-0,42%"
"28.01.2022","898,00","899,80","927,00","880,00","3,24K","2,05%"
"27.01.2022","880,00","875,00","888,80","831,20","3,23K","2,56%"
"26.01.2022","858,00","850,00","869,00","833,20","3,77K","3,37%"
"25.01.2022","830,00","852,00","852,00","799,60","8,72K","0,39%"
"24.01.2022","826,80","932,80","995,00","785,20","23,88K","-10,03%"
"21.01.2022","919,00","971,40","971,40","894,20","15,08K","-4,13%"
"20.01.2022","958,60","990,00","990,00","925,40","3,80K","1,89%"
"19.01.2022","940,80","933,80","966,20","918,20","8,38K","0,75%"
"18.01.2022","933,80","970,00","980,80","929,60","11,76K","-4,15%"
"17.01.2022","974,20","977,40","999,00","968,20","5,48K","-0,31%"
"14.01.2022","977,20","984,00","999,80","961,00","8,37K","-0,55%"
"13.01.2022","982,60","1.000,40","1.014,00","982,00","10,08K","-2,64%"
"12.01.2022","1.009,20","1.009,20","1.014,40","1.004,40","2,21K","0,04%"
"11.01.2022","1.008,80","1.005,80","1.008,80","990,40","2,66K","0,98%"
"10.01.2022","999,00","1.016,60","1.036,20","995,00","11,52K","-2,02%"
"06.01.2022","1.019,60","1.024,40","1.030,00","1.010,00","2,14K","-0,53%"
"05.01.2022","1.025,00","1.018,00","1.026,00","1.002,80","2,10K","0,51%"
"04.01.2022","1.019,80","1.013,00","1.022,80","1.000,00","8,03K","1,84%"
"03.01.2022","1.001,40","998,40","1.021,40","970,00","5,22K","0,34%"
"30.12.2021","998,00","1.029,80","1.029,80","995,00","7,62K","-0,10%"
"29.12.2021","999,00","1.003,00","1.032,00","996,20","14,23K","-3,35%"
"28.12.2021","1.033,60","1.040,00","1.042,00","1.010,20","4,72K","-1,49%"
"27.12.2021","1.049,20","1.012,00","1.057,00","996,20","12,16K","5,17%"
"24.12.2021","997,60","1.015,80","1.035,40","992,00","8,14K","-1,62%"
"23.12.2021","1.014,00","1.050,20","1.075,60","1.006,00","9,39K","-4,07%"
"22.12.2021","1.057,00","1.111,60","1.112,00","1.032,00","7,54K","-4,93%"
"21.12.2021","1.111,80","1.182,60","1.182,60","1.069,00","4,97K","-3,32%"
"20.12.2021","1.150,00","1.287,80","1.320,00","1.110,00","7,43K","-11,61%"
"17.12.2021","1.301,00","1.299,00","1.389,60","1.281,80","6,59K","2,89%"
"16.12.2021","1.264,40","1.200,00","1.264,40","1.177,00","4,84K","9,95%"
"15.12.2021","1.150,00","1.204,00","1.204,00","1.050,00","1,63K","5,02%"
