Дата,Цена,Откр.,Макс.,Мин.,Объём,Изм. %,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear,SMA_20,EMA_20,RSI,MACD,Signal_Line
2022-07-13,1037.0,1069.5,1098.5,1023.5,44753000,-3.53,2,3,7,2022,194,13,28,1262.85,1236.830557091986,37.78264040846098,-79.9528343089953,-49.11022991847801
2022-07-14,1039.5,1039.0,1071.5,1010.5,28656000,0.24,3,3,7,2022,195,14,28,1280.475,1257.865352575353,38.59522085445329,-71.58963127163747,-41.39957882084869
2022-07-15,1066.5,1040.5,1084.5,1038.5,20529000,2.6,4,3,7,2022,196,15,28,1299.5,1280.8511791622323,32.2444041137326,-60.12838475818603,-33.852065708151486
2022-07-18,1164.0,1074.0,1194.0,1071.0,69736000,9.14,0,3,7,2022,199,18,29,1316.125,1303.4144611793092,41.67717528373266,-47.374162702716376,-27.282985945642842
2022-07-19,1173.5,1170.0,1189.0,1117.0,38853000,0.82,1,3,7,2022,200,19,29,1327.7,1318.0896676192365,39.22848664688427,-40.33333145805909,-22.260191756374457
2022-07-20,1221.0,1174.0,1258.0,1162.0,40687000,4.05,2,3,7,2022,201,20,29,1338.125,1333.3096326317877,41.60905091137649,-31.727276575488077,-17.741906830953297
2022-07-21,1206.0,1221.0,1246.5,1155.0,27295000,-1.23,3,3,7,2022,202,21,29,1346.3,1345.1316992246075,38.74923359901901,-25.117697047908905,-14.245564394819603
2022-07-22,1222.0,1219.0,1238.0,1212.5,18441000,1.33,4,3,7,2022,203,22,29,1355.05,1359.7771412482502,38.07228915662651,-14.788849039283605,-11.527531231547275
2022-07-25,1361.5,1246.0,1364.5,1241.0,58848000,11.42,0,3,7,2022,206,25,30,1362.8,1374.2799982217505,47.36472241742797,-3.019463413157837,-10.712201779613192
2022-07-26,1439.0,1375.0,1454.0,1343.5,70623000,5.69,1,3,7,2022,207,26,30,1364.925,1375.625261192461,53.41176470588235,-2.1571644734383426,-12.63538637122703
2022-07-27,1433.0,1440.0,1470.0,1350.0,58410000,-0.42,2,3,7,2022,208,27,30,1368.8,1368.9542360548253,53.95348837209302,-8.916089616219097,-15.2549418456742
2022-07-28,1442.5,1440.0,1460.0,1405.0,22622000,0.66,3,3,7,2022,209,28,30,1370.725,1362.2125766921754,54.54545454545455,-16.802338222223625,-16.839654903037975
2022-07-29,1383.5,1449.5,1453.5,1365.0,19893000,-4.09,4,3,7,2022,210,29,30,1374.1,1353.7612689755624,50.21459227467812,-27.590934250654982,-16.84898407324156
2022-08-01,1301.0,1358.0,1380.0,1283.5,31167000,-5.96,0,3,8,2022,213,1,31,1380.025,1350.6308762361477,42.460317460317455,-34.95251050147954,-14.163496528888203
2022-08-02,1204.5,1300.0,1300.0,1187.5,33960000,-7.42,1,3,8,2022,214,2,31,1389.775,1355.8551789978474,27.042577675489056,-35.44015858160151,-8.96624303574037
2022-08-03,1197.0,1216.0,1283.5,1158.5,89376000,-0.62,2,3,8,2022,215,3,31,1403.45,1371.787303102884,20.389249304911957,-25.72162709722511,-2.3477641492750836
2022-08-04,1360.0,1220.0,1367.0,1215.0,73486000,13.62,3,3,8,2022,216,4,31,1417.575,1390.185966587398,36.773428232502965,-12.17947779029737,3.4957015877124227
2022-08-05,1296.0,1376.0,1431.5,1250.5,91759000,-4.71,4,3,8,2022,217,5,31,1425.525,1393.3634367544928,22.97979797979798,-11.313978452505808,7.414496432214871
2022-08-08,1355.0,1390.0,1397.5,1324.0,27448000,4.55,0,3,8,2022,220,8,32,1436.1,1403.6122195707553,28.695652173913032,-3.528355974778833,12.096615153395039
2022-08-09,1354.5,1355.0,1359.0,1286.5,36572000,-0.04,1,3,8,2022,221,9,32,1444.5,1408.7292953150454,29.814550641940087,0.45297825642592215,16.002857935438506
2022-08-10,1389.5,1354.5,1427.0,1319.0,48066000,2.58,2,3,8,2022,222,10,32,1448.95,1414.4376421903132,36.73163418290855,5.5789288096154905,19.890327855191654
2022-08-11,1420.0,1390.5,1450.0,1390.0,50815000,2.2,3,3,8,2022,223,11,32,1452.325,1417.0626571577147,40.229885057471265,8.476721278456125,23.46817761658569
2022-08-12,1399.0,1421.5,1436.0,1361.0,44192000,-1.48,4,3,8,2022,224,12,32,1452.725,1416.7534631743163,31.424148606811144,8.946605901907787,27.21604170111808
2022-08-15,1395.5,1417.0,1454.0,1388.0,65076000,-0.25,0,3,8,2022,227,15,33,1453.3,1418.6222487716127,33.081570996978854,11.554398917267463,31.783400650920655
2022-08-16,1382.0,1400.0,1416.5,1375.0,22920000,-0.97,1,3,8,2022,228,16,33,1455.525,1421.0561696949403,28.828828828828833,15.071190745348531,36.84065108433395
2022-08-17,1384.5,1382.5,1420.0,1365.5,26165000,0.18,2,3,8,2022,229,17,33,1458.6,1425.1673454523022,42.80487804878049,20.7152240859848,42.283016169080305
2022-08-18,1381.0,1390.0,1394.5,1367.0,10597000,-0.25,3,3,8,2022,230,18,33,1461.175,1429.4481186578078,40.952380952380956,27.363205199509594,47.67496418985418
2022-08-19,1377.0,1381.0,1389.5,1351.5,11313000,-0.29,4,3,8,2022,231,19,33,1464.55,1434.5479206217876,44.26966292134831,35.806799926961276,52.75290393744032
2022-08-22,1404.0,1386.5,1420.0,1380.0,28270000,1.96,0,3,8,2022,234,22,34,1468.925,1440.6055964767127,49.253731343283576,46.4703437437895,56.98942994006008
2022-08-23,1516.5,1414.0,1588.0,1373.0,208000000,8.01,1,3,8,2022,235,23,34,1473.125,1444.458817158472,60.85106382978723,56.65588012463127,59.61920148912772
2022-08-24,1471.5,1527.0,1543.5,1471.5,49247000,-2.97,2,3,8,2022,236,24,34,1463.575,1436.8755347541005,54.5016077170418,57.37769739436544,60.360031830251835
2022-08-25,1510.0,1473.0,1533.0,1455.5,35751000,2.62,3,3,8,2022,237,25,34,1451.8,1433.2308542019005,63.214285714285715,62.046232201999146,61.10561543922343
2022-08-26,1502.0,1510.0,1517.5,1488.5,13902000,-0.53,4,3,8,2022,238,26,34,1439.0,1425.149891486311,59.402460456942,63.182489615349596,60.870461248529494
2022-08-29,1496.0,1500.0,1509.0,1492.0,8906000,-0.4,0,3,8,2022,241,29,35,1422.45,1417.0604063796068,55.34804753820033,64.52829468307573,60.29245415682447
2022-08-30,1478.0,1495.0,1499.5,1467.5,19217000,-1.2,1,3,8,2022,242,30,35,1397.025,1408.7509754721968,48.333333333333336,65.91834704685584,59.23349402526165
2022-08-31,1479.5,1441.0,1496.0,1400.0,19761000,0.1,2,3,8,2022,243,31,35,1377.45,1401.4616044692702,66.70281995661605,68.56647428867177,57.562280769863094
2022-09-01,1519.0,1480.0,1538.5,1475.0,37974000,2.67,3,3,9,2022,244,1,35,1356.975,1393.247036518667,77.6908023483366,70.79638979675428,54.811232390160924
2022-09-02,1507.5,1520.0,1529.0,1495.0,15633000,-0.76,4,3,9,2022,245,2,35,1332.55,1380.0098824680003,74.4927536231884,68.59098901184507,50.814943038512574
2022-09-05,1523.0,1525.0,1527.5,1510.0,9634000,1.03,0,3,9,2022,248,5,36,1309.725,1366.5898700962107,80.08547008547009,65.94931762438887,46.37093154517945
2022-09-06,1443.5,1527.5,1554.0,1000.0,62872000,-5.22,1,3,9,2022,249,6,36,1292.8,1350.1256458958119,83.09143686502178,60.040139706226455,41.4763350253771
2022-09-07,1457.0,1440.0,1485.0,1402.0,17169000,0.94,2,3,9,2022,250,7,36,1280.225,1340.2967665164238,73.91865719819238,59.71911422222638,36.83538385516475
2022-09-08,1428.0,1457.0,1477.0,1425.5,12974000,-1.99,3,3,9,2022,251,8,36,1266.65,1328.0122156234156,73.49081364829397,57.066181852143245,31.11445126339934
2022-09-09,1410.5,1438.5,1454.0,1381.5,28104000,-1.23,4,3,9,2022,252,9,36,1253.15,1317.4871856890384,74.23469387755102,55.802749163751514,24.62651861621336
2022-09-12,1440.0,1407.0,1454.0,1400.0,18667000,2.09,0,3,9,2022,255,12,37,1238.25,1307.6963631299898,75.09677419354838,55.16029145364064,16.832460979328822
2022-09-13,1443.5,1441.0,1468.0,1430.5,11219000,0.24,1,3,9,2022,256,13,37,1225.75,1293.769664512094,64.30939226519337,50.5343139188642,7.250503360750865
2022-09-14,1436.0,1443.5,1452.5,1405.0,12507000,-0.52,2,3,9,2022,257,14,37,1214.425,1278.0085765659985,63.48066298342542,43.53847620838428,-3.5704492787774686
2022-09-15,1448.5,1437.0,1450.0,1430.0,11524000,0.87,3,3,9,2022,258,15,37,1203.325,1261.3779004150508,64.62736373748609,34.73959278579537,-15.347680650567906
2022-09-16,1464.5,1440.5,1468.0,1440.5,15968000,1.1,4,3,9,2022,259,16,37,1190.65,1241.6808373008457,66.83141131246568,21.730987504079394,-27.86949900965872
2022-09-19,1488.0,1462.0,1509.5,1443.5,29412000,1.6,0,3,9,2022,262,19,38,1177.25,1218.2261885956716,70.13404825737265,3.182098762629721,-40.26962063809325
2022-09-20,1325.5,1490.0,1503.0,1237.0,99388000,-10.92,1,3,9,2022,263,20,38,1166.825,1189.8289452899528,57.994100294985245,-22.932040667550154,-51.13255048827399
2022-09-21,1236.0,1183.5,1309.5,1026.0,55810000,-6.75,2,3,9,2022,264,21,38,1162.175,1175.5477816362636,51.21019108280255,-39.38416713054221,-58.18267794345494
2022-09-22,1254.0,1240.0,1310.0,1236.0,30467000,1.46,3,3,9,2022,265,22,38,1162.35,1169.1843902295545,52.597402597402585,-50.69747520322608,-62.88230564668312
2022-09-23,1171.0,1254.0,1271.0,1150.0,28884000,-6.62,4,3,9,2022,266,23,38,1161.925,1160.25643130635,48.300283286118976,-66.23267968576852,-65.92851325754738
2022-09-26,987.5,1114.0,1150.0,941.0,69377000,-15.67,0,3,9,2022,269,26,39,1166.25,1159.1255293385973,30.05725190839695,-76.646956248057,-65.85247165049209
2022-09-27,1086.5,1009.5,1098.0,980.5,41337000,10.03,1,3,9,2022,270,27,39,1179.325,1177.1913745321338,31.003937007874015,-70.14085896940628,-63.15385050110086
2022-09-28,1070.0,1080.0,1136.5,1038.0,34579000,-1.52,2,3,9,2022,271,28,39,1191.95,1186.7378350092006,34.91179201485609,-70.89648231237334,-61.40709838402451
2022-09-29,1030.5,1075.0,1116.5,1015.0,35068000,-3.69,3,3,9,2022,272,29,39,1204.85,1199.0260281680637,29.34782608695653,-69.14971090921654,-59.0347524019373
2022-09-30,1051.0,1035.0,1061.0,966.5,51236000,1.99,4,3,9,2022,273,30,39,1219.25,1216.7656100804916,30.213631739572733,-61.89256325050815,-56.50601277511748
2022-10-03,1184.5,1065.0,1193.0,1050.5,52607000,12.7,0,4,10,2022,276,3,40,1232.875,1234.2146216679118,40.13513513513514,-53.81682113702186,-55.15937515626981
2022-10-04,1192.0,1196.0,1231.5,1185.0,48025000,0.63,1,4,10,2022,277,4,40,1240.55,1239.4477397382184,42.31805929919137,-56.319174713815755,-55.49501366108179
2022-10-05,1185.5,1190.5,1205.5,1100.5,46272000,-0.55,2,4,10,2022,278,5,40,1250.125,1244.4422386580309,33.113311331133104,-59.4575361923587,-55.288973397898296
2022-10-06,1158.0,1192.0,1226.0,1121.0,33251000,-2.32,3,4,10,2022,279,6,40,1257.925,1250.6466848325604,30.593607305936075,-61.93657158944666,-54.246832699283196
2022-10-07,1112.5,1178.0,1178.0,1100.0,22578000,-3.93,4,4,10,2022,280,7,40,1267.325,1260.3989674465142,24.378109452736325,-61.39982663679211,-52.324397976742326
2022-10-10,1190.0,1026.0,1190.0,1026.0,35929000,6.97,0,4,10,2022,283,10,41,1281.575,1275.9672798093052,29.74203338391503,-55.188929237050615,-50.05554081172987
2022-10-11,1217.0,1190.0,1224.0,1182.5,25100000,2.27,1,4,10,2022,284,11,41,1291.875,1285.016467157653,30.914826498422713,-54.34972667611464,-48.77219370539967
2022-10-12,1214.0,1224.0,1249.5,1202.0,16563000,-0.25,2,4,10,2022,285,12,41,1301.425,1292.1760952795114,26.425591098748257,-55.237148473958314,-47.37781046272093
2022-10-13,1195.0,1218.0,1245.0,1156.0,28678000,-1.57,3,4,10,2022,286,13,41,1312.625,1300.4051579405125,30.849673202614383,-55.260917409039166,-45.41297595991158
2022-10-14,1196.5,1199.0,1220.0,1180.0,14018000,0.13,4,4,10,2022,287,14,41,1325.225,1311.5004377237242,30.609597924773027,-52.5529145965927,-42.95099059762968
2022-10-17,1279.5,1209.0,1279.5,1200.0,25631000,6.94,0,4,10,2022,290,17,42,1341.325,1323.6057469578004,33.33333333333333,-48.48483952184711,-40.55050959788892
2022-10-18,1232.5,1290.0,1321.0,1214.0,29113000,-3.67,1,4,10,2022,291,18,42,1349.625,1328.2484571638847,23.50081037277147,-51.03817148794451,-38.566927116899365
2022-10-19,1239.5,1233.0,1269.0,1212.5,21527000,0.57,2,4,10,2022,292,19,42,1362.875,1338.3272421285042,23.12599681020734,-48.769323612120616,-35.44911602413808
2022-10-20,1245.5,1255.0,1264.5,1226.0,11129000,0.48,3,4,10,2022,293,20,42,1375.325,1348.7301097209784,21.48148148148148,-45.876803979892884,-32.11906412714244
2022-10-21,1257.5,1258.0,1259.5,1228.5,11256000,0.96,4,4,10,2022,294,21,42,1387.375,1359.5964370600286,21.674140508221214,-42.1285072277783,-28.67962916395482
2022-10-24,1249.0,1265.0,1277.0,1235.5,15711000,-0.68,0,4,10,2022,297,24,43,1396.875,1370.3434304347684,16.100628930817606,-37.95335744994827,-25.31740964799895
2022-10-25,1339.0,1250.0,1347.0,1250.0,60579000,7.21,1,4,10,2022,298,25,43,1406.825,1383.1164231121124,36.00525624178712,-31.206844716064097,-22.158422697511615
2022-10-26,1328.0,1347.0,1355.5,1301.0,23296000,-0.82,2,4,10,2022,299,26,43,1412.175,1387.7602571239138,29.893238434163692,-31.305559812581578,-19.896317192873493
2022-10-27,1318.5,1332.5,1339.0,1309.5,16607000,-0.72,3,4,10,2022,300,27,43,1418.025,1394.0508105053784,29.809976247030875,-29.85620257486289,-17.04400653794647
2022-10-28,1323.5,1318.5,1337.0,1279.0,15879000,0.38,4,4,10,2022,301,28,43,1423.275,1402.0035274006814,30.502392344497608,-26.604750935812945,-13.840957528717363
2022-10-31,1338.0,1330.0,1338.5,1313.0,17085000,1.1,0,4,10,2022,304,31,44,1427.25,1410.267056600753,37.62711864406779,-22.576829011995642,-10.650009176943467
2022-11-01,1383.5,1340.0,1393.5,1338.0,24673000,3.4,1,4,11,2022,305,1,44,1431.35,1417.8741151903062,41.886792452830186,-18.583709334512605,-7.668304218180424
2022-11-02,1341.5,1383.0,1383.0,1332.0,19239000,-3.04,2,4,11,2022,306,2,44,1433.125,1421.4924431050752,35.38461538461539,-17.849455355840973,-4.939452939097379
2022-11-03,1346.0,1347.0,1349.0,1318.0,11963000,0.34,3,4,11,2022,307,3,44,1437.725,1429.9127002740304,36.016949152542374,-12.376288199706323,-1.71195233491148
2022-11-07,1397.5,1359.0,1420.5,1354.0,29964000,3.83,0,4,11,2022,311,7,45,1441.75,1438.7456160923493,45.98765432098765,-5.668699746607672,0.954131631287231
2022-11-08,1396.0,1400.0,1412.0,1381.0,15500000,-0.11,1,4,11,2022,312,8,45,1444.85,1443.0872598915441,48.97959183673469,-2.2685603065201576,2.6098394757609564
2022-11-09,1408.0,1400.0,1444.5,1385.5,39493000,0.86,2,4,11,2022,313,9,45,1447.55,1448.0438135643383,48.275862068965516,2.25697854692271,3.8294394213312346
2022-11-10,1438.0,1410.0,1446.5,1410.0,18463000,2.13,3,4,11,2022,314,10,45,1449.9,1452.2589518342686,52.978056426332294,6.778564813725325,4.2225546399333656
2022-11-11,1447.0,1448.0,1470.0,1414.0,34204000,0.63,4,4,11,2022,315,11,45,1449.575,1453.7598941326125,52.08012326656395,9.396610342426357,3.583552096485376
2022-11-14,1518.5,1469.0,1535.0,1459.0,43981000,4.94,0,4,11,2022,318,14,46,1448.65,1454.4714619360454,67.6923076923077,11.6851468486243,2.130287535000131
2022-11-15,1445.5,1530.0,1545.5,1370.0,99602000,-4.81,1,4,11,2022,319,15,46,1443.85,1447.73161582405,46.81818181818182,7.156185853282068,-0.2584272934059113
2022-11-16,1497.5,1475.0,1515.0,1460.0,38798000,3.6,2,4,11,2022,320,16,46,1442.575,1447.9665227528974,63.38028169014085,8.704222024997762,-2.1120805800779063
2022-11-17,1488.5,1500.5,1505.0,1453.0,21609000,-0.6,3,4,11,2022,321,17,46,1437.0,1442.75247251636,59.654178674351584,5.258926781987384,-4.816156231346823
2022-11-18,1486.5,1483.0,1503.0,1468.0,18068000,-0.13,4,4,11,2022,322,18,46,1430.65,1437.9369433075558,64.1025641025641,1.7013473731710747,-7.334926984680374
2022-11-21,1447.5,1498.0,1500.5,1431.0,43598000,-2.62,0,4,11,2022,325,21,47,1424.875,1432.825042603088,55.9748427672956,-2.6605281249642303,-9.593995574143236
2022-11-22,1448.0,1441.0,1459.5,1438.5,14070000,0.03,1,4,11,2022,326,22,47,1419.0,1431.2803102455182,57.75075987841945,-4.2182597153123425,-11.327362436437987
2022-11-23,1446.0,1457.5,1457.5,1421.5,14062000,-0.14,2,4,11,2022,327,23,47,1416.475,1429.5203429029411,57.878787878787875,-6.196044258406346,-13.104638116719396
2022-11-24,1445.0,1450.0,1450.5,1432.5,5311000,-0.07,3,4,11,2022,328,24,47,1414.4,1427.7856421558822,64.8989898989899,-8.426655886015169,-14.831786581297658
2022-11-25,1423.5,1446.0,1446.0,1400.0,12196000,-1.49,4,4,11,2022,329,25,47,1413.225,1425.9736044880801,65.42288557213931,-11.049339732366661,-16.43306925511828
2022-11-28,1403.0,1418.0,1420.0,1400.0,12032000,-1.44,0,4,11,2022,332,28,48,1411.45,1426.2339839078782,58.421052631578945,-12.047029445602675,-17.779001635806186
2022-11-29,1420.0,1409.5,1429.5,1395.5,13284000,1.21,1,4,11,2022,333,29,48,1410.475,1428.6796664244969,71.02803738317758,-11.057942069469618,-19.211994683357062
2022-11-30,1419.0,1420.0,1422.5,1408.0,6493000,-0.07,2,4,11,2022,334,30,48,1409.85,1429.5933155218124,53.83244206773618,-11.365573206558338,-21.250507836828923
2022-12-01,1433.5,1422.0,1439.0,1415.5,10815000,1.02,3,4,12,2022,335,1,48,1408.325,1430.7084013662138,55.311355311355314,-11.491086793074373,-23.721741494396568
2022-12-02,1426.5,1435.0,1449.0,1421.0,11564000,-0.49,4,4,12,2022,336,2,48,1407.25,1430.4145488784468,50.8833922261484,-12.960508326509853,-26.779405169727116
2022-12-05,1459.5,1426.0,1473.0,1407.0,21441000,2.31,0,4,12,2022,339,5,49,1406.025,1430.8266066551253,62.61022927689594,-13.934780780800338,-30.234129380531428
2022-12-06,1450.0,1460.0,1479.0,1444.0,15450000,-0.65,1,4,12,2022,340,6,49,1404.95,1427.8083547240858,61.93895870736086,-18.335618992919308,-34.3089665304642
2022-12-07,1455.0,1450.0,1468.0,1435.5,11258000,0.34,2,4,12,2022,341,7,49,1404.25,1425.4723920634633,57.983193277310924,-22.718716216490748,-38.30230341485042
2022-12-08,1431.5,1458.0,1464.0,1425.0,8137000,-1.62,3,4,12,2022,342,8,49,1403.45,1422.364222806986,57.33788395904437,-28.491778982336655,-42.198200214440334
2022-12-09,1428.5,1432.0,1445.0,1426.0,5773000,-0.21,4,4,12,2022,343,9,49,1403.1,1421.4025620498267,52.631578947368425,-33.053153218273565,-45.62480552246625
2022-12-12,1422.5,1430.0,1439.0,1417.5,6838000,-0.42,0,4,12,2022,346,12,50,1403.15,1420.6554633182295,53.22834645669291,-38.088897741694154,-48.76771859851441
2022-12-13,1420.0,1422.5,1434.5,1414.0,6959000,-0.18,1,4,12,2022,347,13,50,1403.5,1420.4613015622538,47.43589743589743,-43.3514095117082,-51.43742381271947
2022-12-14,1386.0,1415.0,1424.0,1382.0,13775000,-2.39,2,4,12,2022,348,14,50,1407.0,1420.5098596214384,42.16300940438871,-49.18317675981052,-53.45892738797228
2022-12-15,1361.5,1386.5,1387.0,1352.0,15393000,-1.77,3,4,12,2022,349,15,50,1412.6,1424.1424764236951,36.97478991596639,-52.44942256724562,-54.52786504501272
2022-12-16,1371.0,1358.0,1385.0,1357.5,7208000,0.7,4,4,12,2022,350,16,50,1420.05,1430.7364213103997,41.15702479338843,-53.36089379684836,-55.04747566445448
2022-12-19,1330.0,1371.0,1371.0,1323.5,18561000,-2.99,0,4,12,2022,353,19,51,1430.6,1437.024465658863,31.332082551594738,-54.71537680195047,-55.469121131356005
2022-12-20,1397.5,1330.0,1398.5,1326.5,13756000,5.08,1,4,12,2022,354,20,51,1441.2,1448.2901988861115,41.959798994974875,-51.473784174979755,-55.65755721370738
2022-12-21,1404.5,1403.0,1425.0,1380.0,15164000,0.5,2,4,12,2022,355,21,51,1448.95,1453.6365356109654,33.069306930693074,-53.46035090673763,-56.703500473389276
2022-12-22,1421.5,1406.5,1430.5,1403.0,11429000,1.21,3,4,12,2022,356,22,51,1456.025,1458.8088025173827,34.291581108829575,-55.931054612992284,-57.51428786505219
2022-12-23,1388.0,1421.5,1438.5,1365.0,21807000,-2.36,4,4,12,2022,357,23,51,1463.1,1462.7360448876336,22.471910112359552,-60.001937458240945,-57.910096178067164
2022-12-26,1383.5,1397.0,1405.0,1368.0,8128000,-0.32,0,4,12,2022,360,26,52,1474.95,1470.6029969810688,15.716753022452508,-60.914199744966254,-57.38713585802371
2022-12-27,1407.5,1383.5,1425.5,1380.5,16143000,1.73,1,4,12,2022,361,27,52,1486.075,1479.7717335053917,27.98690671031096,-60.734371612823,-56.50536988628808
2022-12-28,1388.5,1407.5,1423.5,1381.0,10519000,-1.35,2,4,12,2022,362,28,52,1497.6,1487.3792844006962,22.390572390572387,-62.065072846155545,-55.448119454654346
2022-12-29,1412.0,1388.5,1416.0,1384.0,8742000,1.69,3,4,12,2022,363,29,52,1509.65,1497.7876301270853,26.07142857142857,-60.92622136075556,-53.79388110677904
2022-12-30,1402.0,1412.0,1415.0,1390.5,6505000,-0.71,4,4,12,2022,364,30,52,1521.775,1506.8179069825678,21.951219512195124,-60.97916042687075,-52.010796043284905
2023-01-03,1438.0,1410.5,1454.5,1397.5,15627000,2.57,1,1,1,2023,3,3,1,1536.65,1517.8513708754697,20.12779552715655,-59.141578501411914,-49.76870494738844
2023-01-04,1436.0,1444.0,1455.0,1424.0,7041000,-0.14,2,1,1,2023,4,4,1,1550.25,1526.2567783360455,24.24242424242425,-59.601369156533565,-47.425486558882575
2023-01-05,1439.0,1442.0,1443.0,1431.5,3574000,0.21,3,1,1,2023,5,5,1,1563.9,1535.7574918451028,22.2841225626741,-59.11766385952069,-44.38151590946982
2023-01-06,1424.5,1438.0,1445.0,1406.0,4830000,-1.01,4,1,1,2023,6,6,1,1576.65,1545.9424909866925,20.963172804532576,-57.94584126065001,-40.6974789219571
2023-01-09,1429.5,1426.0,1444.0,1415.0,13416000,0.35,0,1,1,2023,9,9,2,1589.675,1558.7259110905547,19.839142091152823,-54.13095727066366,-36.38538833728387
2023-01-10,1429.5,1429.0,1433.0,1407.0,10910000,0.0,1,1,1,2023,10,10,2,1603.9,1572.328638573771,17.703349282296642,-48.98350959950744,-31.948996103938917
2023-01-11,1490.0,1430.0,1498.5,1427.0,39980000,4.23,2,1,1,2023,11,11,2,1617.475,1587.3632321078524,20.10869565217392,-41.701007159602796,-27.69036773004678
2023-01-12,1498.0,1492.0,1520.0,1477.0,27172000,0.54,3,1,1,2023,12,12,2,1626.925,1597.6119933823632,20.77562326869807,-37.95932575943948,-24.187707872657775
2023-01-13,1510.5,1499.5,1515.0,1497.5,11404000,0.83,4,1,1,2023,13,13,2,1635.225,1608.0974663699803,24.75928473177443,-33.44598948854832,-20.74480340096235
2023-01-16,1582.0,1521.5,1589.0,1514.5,40278000,4.73,0,1,1,2023,16,16,3,1643.425,1618.3708838826099,32.89036544850498,-28.47157134659551,-17.569506879065855
2023-01-17,1542.0,1588.0,1590.0,1538.0,30771000,-2.53,1,1,1,2023,17,17,3,1647.6,1622.1993979755161,20.34482758620689,-28.988272971279912,-14.843990762183438
2023-01-18,1552.5,1541.0,1574.0,1536.5,21010000,0.68,2,1,1,2023,18,18,3,1652.15,1630.6414398676757,24.615384615384613,-25.15339725629474,-11.30792020990932
2023-01-19,1546.0,1563.5,1569.0,1541.5,20464000,-0.42,3,1,1,2023,19,19,3,1653.45,1638.866854590589,28.409090909090907,-20.96192465634931,-7.846550948312963
2023-01-20,1563.0,1559.5,1576.5,1549.0,16397000,1.1,4,1,1,2023,20,20,3,1655.2,1648.6423129685456,33.49673202614379,-14.645362542871908,-4.567707521303875
2023-01-23,1625.0,1570.0,1641.0,1567.5,42490000,3.97,0,1,1,2023,23,23,4,1656.175,1657.657293281024,40.27504911591356,-8.10101799013728,-2.048293765911867
2023-01-24,1606.0,1634.0,1650.0,1589.5,29690000,-1.17,1,1,1,2023,24,24,4,1652.75,1661.0949031000791,37.83231083844581,-5.942948862971889,-0.5351127098555136
2023-01-25,1638.0,1606.0,1640.0,1576.0,22276000,1.99,2,1,1,2023,25,25,4,1653.85,1666.894366584298,51.020408163265316,-1.1674795572012044,0.8168463284235803
2023-01-26,1629.5,1641.0,1646.0,1614.0,15307000,-0.52,3,1,1,2023,26,26,4,1653.1,1669.9358788563295,58.76288659793814,1.6865555139052049,1.3129277998297764
2023-01-27,1654.5,1629.5,1664.0,1615.0,19465000,1.53,4,1,1,2023,27,27,4,1654.425,1674.192287156996,63.687150837988824,6.170264924460753,1.2195208713109191
2023-01-30,1699.5,1665.0,1705.5,1654.0,34612000,2.72,0,1,1,2023,30,30,5,1655.375,1676.2651594893114,76.0,9.25790471866867,-0.0181651419765394
2023-01-31,1710.0,1705.0,1737.0,1690.0,33034000,0.62,1,1,1,2023,31,31,5,1654.2,1673.8193868039757,81.9126819126819,8.482377260095063,-2.3371826071378417
2023-02-01,1709.0,1710.0,1732.0,1681.0,18964000,-0.06,2,1,2,2023,32,1,5,1652.15,1670.010901204394,63.02250803858521,6.300051271005032,-5.042072573946068
2023-02-02,1694.0,1712.0,1719.5,1685.0,12241000,-0.88,3,1,2,2023,33,2,5,1649.025,1665.9067855416986,61.79401993355482,3.5247908082610593,-7.877603535183842
2023-02-03,1685.0,1687.5,1699.0,1650.5,16555000,-0.53,4,1,2,2023,34,3,5,1648.25,1662.9496050724038,54.46153846153845,1.4585523149655728,-10.728202121045067
2023-02-06,1714.0,1686.0,1715.0,1686.0,13115000,1.72,0,1,2,2023,37,6,6,1649.075,1660.628510869499,56.45933014354067,-0.2835710319673126,-13.774890730047726
2023-02-07,1701.0,1719.0,1728.0,1691.5,13075000,-0.76,1,1,2,2023,38,7,6,1647.75,1655.010459382078,54.12541254125412,-5.4557565252237055,-17.14772065456783
2023-02-08,1679.0,1709.5,1709.5,1659.0,17245000,-1.29,2,1,2,2023,39,8,6,1646.075,1650.169455106507,51.736111111111114,-10.654353187158677,-20.070711686903863
2023-02-09,1664.0,1679.0,1680.0,1653.0,9362000,-0.89,3,1,2,2023,40,9,6,1645.075,1647.134660907192,52.961082910321494,-14.894680516579001,-22.42480131184016
2023-02-10,1674.5,1664.0,1682.0,1654.0,7129000,0.63,4,1,2,2023,41,10,6,1645.2,1645.3593620553177,49.369085173501574,-18.562957500434322,-24.307331510655448
2023-02-13,1665.5,1682.0,1694.0,1665.0,8735000,-0.54,0,1,2,2023,44,13,7,1647.1,1642.2919264821933,44.561933534743204,-24.044097105276023,-25.743425013210725
2023-02-14,1633.0,1666.0,1671.0,1615.0,27260000,-1.95,1,1,2,2023,45,14,7,1647.725,1639.8489713750555,41.28,-29.773928424833684,-26.1682569901944
2023-02-15,1578.5,1625.0,1625.0,1542.0,35420000,-3.34,2,1,2,2023,46,15,7,1648.825,1640.5699157303243,33.99280575539568,-33.34511053198048,-25.266839131534578
